source_id,source_name,recommended_id,recommended_name,similarity_score
193211308,Sách Cho Đến Khi Telomere Tháng 7 Kết Thúc,104324827,Sách Chuyện Tình Thanh Xuân Bi Hài Của Tôi Quả Nhiên Là Sai Lầm - Tập 12,0.9965789871117748
193211308,Sách Cho Đến Khi Telomere Tháng 7 Kết Thúc,104325717,Sách Sakurako Và Bộ Xương Dưới Gốc Anh Đào - Tập 8,0.9965789871117748
186495732,Grimgar - Ảo Ảnh Và Tro Tàn - Tập 10,55935591,Sách Re:Zero - Tập 8,1.0
186495732,Grimgar - Ảo Ảnh Và Tro Tàn - Tập 10,69322723,Grimgar - Ảo Ảnh Và Tro Tàn - Tập 6,1.0
186495732,Grimgar - Ảo Ảnh Và Tro Tàn - Tập 10,272352130,Hôn Nhân Hạnh Phúc Của Tôi (Light-Novel) – Tập 2,0.9987899050243869
186495732,Grimgar - Ảo Ảnh Và Tro Tàn - Tập 10,212992678,Sách Anh đào nở hoa,0.9972773819201526
186495732,Grimgar - Ảo Ảnh Và Tro Tàn - Tập 10,274449850,Sách Phá Đảo Dị Giới Cùng Nữ Thần Không Tín Đồ Tập 2,0.9971809934112386
185851676,"Em Là Người Sống, Tôi Là Người Chết, Thế Giới Đôi Lúc Lại Đảo Ngược - Tặng Kèm Bookmark",271221427,Sách Chitose Trong Chai Ramune – Tập 4,1.0
185851676,"Em Là Người Sống, Tôi Là Người Chết, Thế Giới Đôi Lúc Lại Đảo Ngược - Tặng Kèm Bookmark",273600580,Tokyo Và Em - Khi Cánh Hoa Anh Đào Rơi,1.0
185851676,"Em Là Người Sống, Tôi Là Người Chết, Thế Giới Đôi Lúc Lại Đảo Ngược - Tặng Kèm Bookmark",195521211,"Sách Diệt Slime Suốt 300 Năm, Tôi Levelmax Lúc Nào Chẳng Hay (Tập 11)",0.9993945862081455
185851676,"Em Là Người Sống, Tôi Là Người Chết, Thế Giới Đôi Lúc Lại Đảo Ngược - Tặng Kèm Bookmark",196058050,Hiệp Sĩ Lưu Ban - Tập 11 - Tặng Kèm Bookmark + 2 Card Bo Góc,0.9987899050244328
185851676,"Em Là Người Sống, Tôi Là Người Chết, Thế Giới Đôi Lúc Lại Đảo Ngược - Tặng Kèm Bookmark",193736648,Hành Trình Của Elaina - Tập 11 - Tặng Kèm 03 Bookmark Bế Hình Nhân Vật + 1 Postcard,0.9987899050244328
177736586,Sách Spy Room – Lớp Học Điệp Viên 3: Bouga Annette,11493438,Tiếng Cười Trong Bóng Tối,0.9969802438486691
177736586,Sách Spy Room – Lớp Học Điệp Viên 3: Bouga Annette,192339908,Cuộc Nổi Dậy Của Cô Nàng Mọt Sách - Phần 1 : Con Gái Của Người Lính II,0.994893232497317
177736586,Sách Spy Room – Lớp Học Điệp Viên 3: Bouga Annette,175967748,Sách GOSICK IX - Hoàng Hôn Của Các Vị Thần ** [Tặng kèm Bookmark],0.9939786706436918
177736586,Sách Spy Room – Lớp Học Điệp Viên 3: Bouga Annette,213492162,Sách Spy Room Tập 5 - Bản Phổ Thông + Bookmark,0.9935798258854757
177736586,Sách Spy Room – Lớp Học Điệp Viên 3: Bouga Annette,176550307,Sách Vì Con Gái Tôi Có Thể Đánh Bại Cả Ma Vương Tập 1 (Tái Bản ),0.9915903937048896
107409688,Chuyện Tình Thanh Xuân Bi Hài Của Tôi Quả Nhiên Là Sai Lầm - Tập 12 - Tặng Kèm Bookmark Giấy,172421994,Thám Tử Đã Chết - Tập 1 - Tặng Kèm Bookmark Tròn,1.0
107409688,Chuyện Tình Thanh Xuân Bi Hài Của Tôi Quả Nhiên Là Sai Lầm - Tập 12 - Tặng Kèm Bookmark Giấy,107409680,Sakurako Và Bộ Xương Dưới Gốc Anh Đào - Tập 8 - Tặng Kèm Bookmark,1.0
107409688,Chuyện Tình Thanh Xuân Bi Hài Của Tôi Quả Nhiên Là Sai Lầm - Tập 12 - Tặng Kèm Bookmark Giấy,273795737,Thám Tử Đã Chết - Tập 7 - Tặng Kèm Bookmark,1.0
107409688,Chuyện Tình Thanh Xuân Bi Hài Của Tôi Quả Nhiên Là Sai Lầm - Tập 12 - Tặng Kèm Bookmark Giấy,167128434,Sách - Hội Chứng Tuổi Thanh Xuân - Tập 6 - Bản Thường,0.9994026535701329
107409688,Chuyện Tình Thanh Xuân Bi Hài Của Tôi Quả Nhiên Là Sai Lầm - Tập 12 - Tặng Kèm Bookmark Giấy,278802389,Sách Ta Là Chúa Tể Độc Ác Của Đế Quốc Liên Thiên Hà (Tập 1),0.9986287802684727
104324827,Sách Chuyện Tình Thanh Xuân Bi Hài Của Tôi Quả Nhiên Là Sai Lầm - Tập 12,148000105,Sách Sakurako Và Bộ Xương Dưới Gốc Anh Đào 9 - Giờ Khắc Của Sói (Tặng Kèm Bookmark),1.0
104324827,Sách Chuyện Tình Thanh Xuân Bi Hài Của Tôi Quả Nhiên Là Sai Lầm - Tập 12,104325717,Sách Sakurako Và Bộ Xương Dưới Gốc Anh Đào - Tập 8,1.0
104324827,Sách Chuyện Tình Thanh Xuân Bi Hài Của Tôi Quả Nhiên Là Sai Lầm - Tập 12,53303412,Sách Chuyện Tình Thanh Xuân Bi Hài Của Tôi Quả Nhiên Là Sai Lầm 10,1.0
104324827,Sách Chuyện Tình Thanh Xuân Bi Hài Của Tôi Quả Nhiên Là Sai Lầm - Tập 12,275937182,[Light-Novel] Hôn Nhân Hạnh Phúc Của Tôi - Tập 3 - Tặng Kèm Postcard + Mô Hình Chuông Gió,0.9983871905833923
104324827,Sách Chuyện Tình Thanh Xuân Bi Hài Của Tôi Quả Nhiên Là Sai Lầm - Tập 12,273135629,Thiên Sứ Nhà Bên - Tập 7 - Bản Giới Hạn - Tặng Kèm Bookmark + Bìa Áo Đặc Biệt + Standee Pop-Up,0.9983871905833923
98128051,Những Lời Chúng Tôi Nói Ở Bệnh Viện Bên Bờ Biển - Bản Giới Hạn - Tặng Kèm Bookmark + Postcard,273216970,Sách Văn Học Kinh Điển - Hòa Giải Và Truyện Ngắn Tuyển Chọn  - Phúc Minh Books,1.0
98128051,Những Lời Chúng Tôi Nói Ở Bệnh Viện Bên Bờ Biển - Bản Giới Hạn - Tặng Kèm Bookmark + Postcard,252767019,Sách  Quán Cà Phê Bên Bờ Biển – Định Luật Murphy Về Hạnh Phúc - Bản Quyền - Bản thường,1.0
98128051,Những Lời Chúng Tôi Nói Ở Bệnh Viện Bên Bờ Biển - Bản Giới Hạn - Tặng Kèm Bookmark + Postcard,128817454,"Sách - Những lời chúng tôi nói ở bệnh viện bên bờ biển (tái bản, không seal và phụ kiện)",1.0
98128051,Những Lời Chúng Tôi Nói Ở Bệnh Viện Bên Bờ Biển - Bản Giới Hạn - Tặng Kèm Bookmark + Postcard,278883340,Studio Cabana: Bản Tình Ca Cho Em - Tập 3 - Tặng Kèm Postcard Instagram Trong Suốt (Số Lượng Có Hạn),1.0
98128051,Những Lời Chúng Tôi Nói Ở Bệnh Viện Bên Bờ Biển - Bản Giới Hạn - Tặng Kèm Bookmark + Postcard,177145275,Thích Cậu Nốt Hôm Nay,1.0
74793319,Sách Infinite Dendrogram 01- Khởi Điểm Của Những Khả Năng,273596549,Sách Nhật ký ấm áp - Con đường đi dạo,1.0
74793319,Sách Infinite Dendrogram 01- Khởi Điểm Của Những Khả Năng,273690800,Sách Thám Tử Đã Chết Tập 7 - Bản phổ thông + Tặng kèm Bookmark,0.9997981139199117
74793319,Sách Infinite Dendrogram 01- Khởi Điểm Của Những Khả Năng,276855851,Sách Spyroom – Lớp Học Điệp Viên 8: Sougen Sara,0.9993945862081455
74793319,Sách Infinite Dendrogram 01- Khởi Điểm Của Những Khả Năng,252011896,Sách Chuyện Tình Hài Lãng Mạn Không Thể Chê Vào Đâu 1,0.9989913841001168
74793319,Sách Infinite Dendrogram 01- Khởi Điểm Của Những Khả Năng,272967434,"Sách Diệt Slime Suốt 300 Năm, Tôi Levelmax Lúc Nào Chẳng Hay (Tập 13)",0.9975827351688464
59488345,Sách Từ Tân Thế Giới - Quyển Trung (Tặng Kèm Bookmark)(Bìa Mềm),271626067,Sách Hồi Ức Không Tên - Tập 2 Vương Nữ Không Ngai,0.9979848007623086
59488345,Sách Từ Tân Thế Giới - Quyển Trung (Tặng Kèm Bookmark)(Bìa Mềm),272967434,"Sách Diệt Slime Suốt 300 Năm, Tôi Levelmax Lúc Nào Chẳng Hay (Tập 13)",0.997381823835015
59488345,Sách Từ Tân Thế Giới - Quyển Trung (Tặng Kèm Bookmark)(Bìa Mềm),273397084,"Sách Tôi Muốn Bảo Vệ Cậu, Dù Phải Mất Đi Tình Yêu Này",0.9968598329041636
59488345,Sách Từ Tân Thế Giới - Quyển Trung (Tặng Kèm Bookmark)(Bìa Mềm),276855851,Sách Spyroom – Lớp Học Điệp Viên 8: Sougen Sara,0.9955772569273055
59488345,Sách Từ Tân Thế Giới - Quyển Trung (Tặng Kèm Bookmark)(Bìa Mềm),273596549,Sách Nhật ký ấm áp - Con đường đi dạo,0.9949771848657056
34751523,Combo China Rich Girlfriend + Crazy Rich Asians (Đại Tiểu Thư + Giới Siêu Giàu Châu Á),273596565,"Combo 4 cuốn ""Nhật ký ấm áp""",0.8836605217366057
34751523,Combo China Rich Girlfriend + Crazy Rich Asians (Đại Tiểu Thư + Giới Siêu Giàu Châu Á),247405796,Bộ Chuyện Tình Thanh Xuân Bi Hài Của Tôi Quả Nhiên Là Sai Lầm - Tập 7.5 + 8 + 9,0.8767768324625982
34751523,Combo China Rich Girlfriend + Crazy Rich Asians (Đại Tiểu Thư + Giới Siêu Giàu Châu Á),8233493,Combo 4 tập Cuốn sách của sự kết thúc,0.834802370083468
34751523,Combo China Rich Girlfriend + Crazy Rich Asians (Đại Tiểu Thư + Giới Siêu Giàu Châu Á),170819966,Combo 3 tập: Anh đừng quyến rũ tôi - Tập 1 + Anh đừng quyến rũ tôi - Tập 2 + Anh đừng quyến rũ tôi - Tập 3 (Tặng kèm bookmark),0.760508591049421
34751523,Combo China Rich Girlfriend + Crazy Rich Asians (Đại Tiểu Thư + Giới Siêu Giàu Châu Á),271197113,[Light Novel] OVERLORD - Tập 7: Những Kẻ Xâm Nhập - Bản Giới Hạn - Tặng Kèm Postcard Nhân Vật + Tapestry Khổ A1,0.7478213158069978
26082892,Sách Nơi Tôi Ngã Xuống,146272042,Sách Chuyển Sinh Làm Người Sói Tôi Trở Thành Cánh Tay Phải Của Ma Vương (Tập 3) ,0.9976591027004824
26082892,Sách Nơi Tôi Ngã Xuống,57669093,Sách Sơn Hà Nhân Gian – Tập 4 (Tặng Kèm 01 Postcard ),0.9975827351688464
26082892,Sách Nơi Tôi Ngã Xuống,29657469,Sách Giấc Mộng Thần Tượng - Tập 4,0.9868481056809623
26082892,Sách Nơi Tôi Ngã Xuống,248600658,"Sách Diệt Slime Suốt 300 Năm, Tôi Level MAX Lúc Nào Chẳng Hay (Tập 12)",0.9595509724384873
26082892,Sách Nơi Tôi Ngã Xuống,171214878,Cuộc Nổi Dậy Của Cô Nàng Mọt Sách - Phần 1: Con Gái Của Người Lính I,0.9595424948979536
14078942,Sách Sói Và Gia Vị (Tập 11),171669820,Sách - Chuyện Tình Thanh Xuân Bi Hài Của Tôi Quả Nhiên Là Sai Lầm (Tập 5),0.999999985098839
14078942,Sách Sói Và Gia Vị (Tập 11),71090266,Sách Bạn Gái Vs. Bạn Thời Thơ Ấu - Tập 4,0.998588507201831
14078942,Sách Sói Và Gia Vị (Tập 11),10694344,Sách Cuộc Chiến Siêu Nhiên Giữa Đời Thường - Tập 9,0.9969802438486691
14078942,Sách Sói Và Gia Vị (Tập 11),145898395,Sách Hoàng Tử Thiên Tài - Hành Trình Gây Dựng Lại Đất Nước Đang Lâm Nguy (Tập 2) ,0.9969802438486508
14078942,Sách Sói Và Gia Vị (Tập 11),270768963,Sách Your Story,0.9930259630467018
279157775,Phá Đảo Dị Giới Cùng Nữ Thần Không Tín Đồ Tập 1 + 2 + 3 + 4 +5+6 (Kèm Bookmark) (Combo 6 cuốn) (FN),279175726,Phá Đảo Dị Giới Cùng Nữ Thần Không Tín Đồ Tập 1 + 2 + 3 + 4 +5+6 (Kèm Bookmark) (Combo 6 cuốn) (FN),1.0
279157775,Phá Đảo Dị Giới Cùng Nữ Thần Không Tín Đồ Tập 1 + 2 + 3 + 4 +5+6 (Kèm Bookmark) (Combo 6 cuốn) (FN),275151555,Còn Chút Gì Để Nhớ (Phiên bản màu đặc biệt),0.9296077169319531
279157775,Phá Đảo Dị Giới Cùng Nữ Thần Không Tín Đồ Tập 1 + 2 + 3 + 4 +5+6 (Kèm Bookmark) (Combo 6 cuốn) (FN),262462697,"Sách - Thống khổ và phiêu linh (tặng 01 postcard, số lượng có hạn) - Bìa cứng - Đông A",0.8879383772019601
279157775,Phá Đảo Dị Giới Cùng Nữ Thần Không Tín Đồ Tập 1 + 2 + 3 + 4 +5+6 (Kèm Bookmark) (Combo 6 cuốn) (FN),276121413,Nguyễn Ngọc Ánh - Ngôi Trường Mọi Khi (Phiên Bản Đặc Biệt) - Bản Quyền,0.8355065726629772
279157775,Phá Đảo Dị Giới Cùng Nữ Thần Không Tín Đồ Tập 1 + 2 + 3 + 4 +5+6 (Kèm Bookmark) (Combo 6 cuốn) (FN),276127969,Nguyễn Ngọc Ánh - Có Hai Con Mèo Ngồi Bên Cửa Số (Phiên Bản Đặc Bệt) - Bản Quyền,0.8285175627396955
278620753,"Dược sư tự sự (light novel) - Tập 6,7,8,9,10",84991801,Sách Chủ Tiệm Bánh Chiến Binh Và Cô Phục Vụ Người Máy - Tập 4,1.0
278620753,"Dược sư tự sự (light novel) - Tập 6,7,8,9,10",274526811,Sách - Infinite Dendrogram (Tập 4) - Trò chơi Franklin - Nhã Nam Official,1.0
278620753,"Dược sư tự sự (light novel) - Tập 6,7,8,9,10",278048794,Sách - Infinite Dendrogram (Tập 2) - Những quái thú bất tử (Nhã Nam HCM),1.0
278620753,"Dược sư tự sự (light novel) - Tập 6,7,8,9,10",278045703,Sách - Infinite Dendrogram (Tập 1) - Khởi điểm của những khả năng (Nhã Nam HCM),1.0
278620753,"Dược sư tự sự (light novel) - Tập 6,7,8,9,10",275747119,Date A Live - Tập 15 - Mukuro Family - Tặng Kèm 2 Bookmark + 1 Set Card Đôi,0.9995963093390736
278094596,"Spy Room - Lớp Học Điệp Viên - Ngoại Truyện 02 - Người Thầy Điệp Viên Yêu Tôi (Tặng Kèm Bưu Thiếp, Standee Giấy, Móc Khóa Mica)",278713596,Sách - 86-EIGHTY SIX - Alter.1 - Đôi Nét Thanh Xuân Của Tử Thần - Bản Đặc Biệt - Tặng Kèm 2 Postcard,0.9995963093385243
278094596,"Spy Room - Lớp Học Điệp Viên - Ngoại Truyện 02 - Người Thầy Điệp Viên Yêu Tôi (Tặng Kèm Bưu Thiếp, Standee Giấy, Móc Khóa Mica)",242443947,Sách - Ở Đây Sửa Kỷ Niệm Xưa - Tập 4,0.9995963093385243
278094596,"Spy Room - Lớp Học Điệp Viên - Ngoại Truyện 02 - Người Thầy Điệp Viên Yêu Tôi (Tặng Kèm Bưu Thiếp, Standee Giấy, Móc Khóa Mica)",150372969,Nhân Vật Hạ Cấp Tomozaki - Tập 1,0.9987899050243869
278094596,"Spy Room - Lớp Học Điệp Viên - Ngoại Truyện 02 - Người Thầy Điệp Viên Yêu Tôi (Tặng Kèm Bưu Thiếp, Standee Giấy, Móc Khóa Mica)",169887146,Nhân Vật Hạ Cấp Tomozaki - Tập 2 - Bản Giới Hạn - Tặng Kèm Thẻ Normal + Thẻ Rare + 2 Bookmark 2 Mặt,0.9987899050243869
278094596,"Spy Room - Lớp Học Điệp Viên - Ngoại Truyện 02 - Người Thầy Điệp Viên Yêu Tôi (Tặng Kèm Bưu Thiếp, Standee Giấy, Móc Khóa Mica)",192950785,Nhân Vật Hạ Cấp Tomozaki - Tập 3 - Bản Giới Hạn - Tặng Thẻ Normal + Thẻ Rare + Standee,0.9987899050243869
278022738,Mùa Hè Năm Petrus (Tái bản năm 2025),276807143,Sách - Arya Bàn Bên Thỉnh Thoảng Lại Trêu Ghẹo Tôi Bằng Tiếng Nga - Tập 6 - Sunsunsun & Momoco - NXB Kim Đồng,1.0
278022738,Mùa Hè Năm Petrus (Tái bản năm 2025),276414785,Unnamed Memory - Hồi Ức Không Tên - Tập 4 - Bản Đặc Biệt - Tặng Kèm Card Bo Góc + Poster,0.9995963093390736
278022738,Mùa Hè Năm Petrus (Tái bản năm 2025),279229037,Phá Đảo Dị Giới Cùng Nữ Thần Không Tín Đồ Tập 6 -Phù thủy Hồng Liên và Ma vương bất tử (Bookmark+PosterA3+ Standee) (Đặc Biệt)- FN,0.9991929444782377
278022738,Mùa Hè Năm Petrus (Tái bản năm 2025),278499788,Hồi Ức Người Tình Báo - Bản Quyền,0.9959777072459903
278022738,Mùa Hè Năm Petrus (Tái bản năm 2025),270303664,Về Chuyện Tôi Chuyển Sinh Thành Slime Tập 3 (Bản Thường),0.9959777072459903
277976716,Sách - Về Chuyện Tôi Chuyển Sinh Thành Slime - Tập 6 - Tặng Kèm Bookmark + Postcard,271798587,Boxset Grimgar - Ảo Ảnh Và Tro Tàn - Tập 14+ Và Tập 14++ (Bộ 2 Cuốn) - Tặng Kèm 2 Thẻ Nhân Vật + 1 Mini Clearfile,0.9975827351688692
277976716,Sách - Về Chuyện Tôi Chuyển Sinh Thành Slime - Tập 6 - Tặng Kèm Bookmark + Postcard,278481249,Sách Tanya Chiến Ký 5 - Abyssus Abyssum Invocate,0.9935798258854757
277976716,Sách - Về Chuyện Tôi Chuyển Sinh Thành Slime - Tập 6 - Tặng Kèm Bookmark + Postcard,263413010,"Phương Pháp ""Đào Tạo"" Nữ Chính Nhạt Nhòa - Tập 3 - Bản Giới Hạn - Tặng Kèm Gameplay Card + Standee Acrylic",0.9786573433464534
277976716,Sách - Về Chuyện Tôi Chuyển Sinh Thành Slime - Tập 6 - Tặng Kèm Bookmark + Postcard,249237467,Combo Spyroom - Thám Tử Đã Chết Tập 6,0.9671893487962686
277976716,Sách - Về Chuyện Tôi Chuyển Sinh Thành Slime - Tập 6 - Tặng Kèm Bookmark + Postcard,278744751,Sách - Về Chuyện Tôi Chuyển Sinh Thành Slime - Tập 7 - Tặng Kèm Bookmark + Postcard,0.9638011762010456
276515250,Truyện Chào Mừng Đến Lớp Học Đề Cao Thực Lực - Chang Book,273641084,Sách - Series Nhật ký ấm áp (Fujitani Toko) - Nhã Nam Official,1.0
276515250,Truyện Chào Mừng Đến Lớp Học Đề Cao Thực Lực - Chang Book,181782927,Trại Hoa Vàng,1.0
276515250,Truyện Chào Mừng Đến Lớp Học Đề Cao Thực Lực - Chang Book,275270282,Marcovaldo hay các mùa trong thành phố - Bản Quyền,1.0
276515250,Truyện Chào Mừng Đến Lớp Học Đề Cao Thực Lực - Chang Book,275728076,Nhà sư và khu vườn - Bản Quyền,1.0
276515250,Truyện Chào Mừng Đến Lớp Học Đề Cao Thực Lực - Chang Book,275151563,Học Sinh Chúng Mình 2000 Hồi Ấy,1.0
276222817,"Sách - Lately and Forever, tác giả: Mỹ Linh",276843417,Hôn Nhân Hạnh Phúc Của Tôi (Light Novel) – Tập 4 - Tặng Kèm Postcard + Chuông Gió - Phân Loại Poster,1.0
276222817,"Sách - Lately and Forever, tác giả: Mỹ Linh",275932026,Hôn nhân hạnh phúc của tôi (lightnovel) ‐ Tập 3,1.0
276222817,"Sách - Lately and Forever, tác giả: Mỹ Linh",276627378,Phá Đảo Dị Giới Cùng Nữ Thần Không Tín Đồ - tập 2 (Bookmark + PosterA3)-MK-FN,1.0
276222817,"Sách - Lately and Forever, tác giả: Mỹ Linh",275580615,Phá Đảo Dị Giới Cùng Nữ Thần Không Tín Đồ (Bookmark)-MK-FN,1.0
276222817,"Sách - Lately and Forever, tác giả: Mỹ Linh",170384647,Chim Cổ Đỏ Và Tuần Lộc,1.0
276016571,Chào Mừng Đến Lớp Học Đề Cao Thực Lực - Tập 7.5 - Bản Giới Hạn - Tặng Kèm Acrylic Standee + ID Card Nhựa + Box,278772400,Sách - Chào Mừng Đến Lớp Học Đề Cao Thực Lực - Tập 11 - Bản Giới Hạn - Tặng Kèm Box + Tapestry A1 + ID Card Nhựa + Postcard,1.0
276016571,Chào Mừng Đến Lớp Học Đề Cao Thực Lực - Tập 7.5 - Bản Giới Hạn - Tặng Kèm Acrylic Standee + ID Card Nhựa + Box,278092733,"Sách - Chào Mừng Đến Lớp Học Đề Cao Thực Lực - Tập 10 - Bản Giới Hạn - Tặng Kèm Acrylic plate ""Neko Girls"" + ID Card Nhựa Cứng Kèm Phong Bì + Box",1.0
276016571,Chào Mừng Đến Lớp Học Đề Cao Thực Lực - Tập 7.5 - Bản Giới Hạn - Tặng Kèm Acrylic Standee + ID Card Nhựa + Box,277041793,Sách - Chào Mừng Đến Lớp Học Đề Cao Thực Lực - Tập 9 - Bản Giới Hạn - Tặng Kèm Box + ID Card + Standee,1.0
276016571,Chào Mừng Đến Lớp Học Đề Cao Thực Lực - Tập 7.5 - Bản Giới Hạn - Tặng Kèm Acrylic Standee + ID Card Nhựa + Box,209610087,Michelangelo - Sáu Kiệt Tác Cuộc Đời - Bản Quyền,0.9880294200916159
276016571,Chào Mừng Đến Lớp Học Đề Cao Thực Lực - Tập 7.5 - Bản Giới Hạn - Tặng Kèm Acrylic Standee + ID Card Nhựa + Box,276224071,Harry Potter Và Bảo Bối Tử Thần - Tập 7 (Khổ nhỏ - Bộ 5 cuốn),0.9802069893630025
275314488,Cuốn Văn Học Lãng Mạn: Những Kẻ Mê Sách,278967530,Sách - Lycoris Recoil - Ordinary Days - Tiệm Cà Phê Bất Ổn - Tặng Kèm Bookmark + Poster,0.9993945862083284
275314488,Cuốn Văn Học Lãng Mạn: Những Kẻ Mê Sách,275543705,Harry Potter Và Tên Tù Nhân Ngục Azkaban - Tập 3 (Khổ nhỏ - Bộ 3 cuốn),0.997783727461713
275314488,Cuốn Văn Học Lãng Mạn: Những Kẻ Mê Sách,74891113,Combo Light Novel hay nhất Dear+Ma Vương Đi Làm - Tập 2,0.99218638633922
275314488,Cuốn Văn Học Lãng Mạn: Những Kẻ Mê Sách,204958061,Combo Chuyện tình thanh xuân bi hài của tôi quả nhiên  là sai lầm - Tập 14 + Comic tập 1,0.988463277642188
275314488,Cuốn Văn Học Lãng Mạn: Những Kẻ Mê Sách,263209684,Bộ Khi Hikaru Còn Trên Thế Gian Này……Suetsumuhana Và Asagao (Bộ Tập 5 &6),0.9882265808458508
274988058,Sách - Thà Muộn Nhưng Đúng Người - Bruce Bryans,276557298,Lục Địa Rồng - Tập 3: Lời Nói Dối Của Vị Thần,0.9979848007623906
274988058,Sách - Thà Muộn Nhưng Đúng Người - Bruce Bryans,279258873,"(Tủ sách Thanh Niên) GARIBALDI, NGƯỜI ANH HÙNG ÁO ĐỎ – Trương Chính, Hữu Văn  – Kim Đồng",0.9979848007623906
274988058,Sách - Thà Muộn Nhưng Đúng Người - Bruce Bryans,275080376,Bản Giao Hưởng Của Nước - Bản Quyền,0.9979848007623906
274988058,Sách - Thà Muộn Nhưng Đúng Người - Bruce Bryans,278482987,"Sức Hút Của Sự Tử Tế - Sống Nhân Ái, Tâm Thư Thái",0.9965789871118553
274988058,Sách - Thà Muộn Nhưng Đúng Người - Bruce Bryans,276394122,Sách - Thiên Đường Tiền Xu - Tập 3 - Nhã Nam Official,0.993978670643719
274535703,Chàng Trai Chuyển Kiếp Và Cô Gái Thiên Tài - Tập 2,278105606,Sách - Series Dã ngoại nơi mặt sau của thế giới (Nhã Nam HCM),1.0
274535703,Chàng Trai Chuyển Kiếp Và Cô Gái Thiên Tài - Tập 2,276854131,Arya Bàn Bên Thỉnh Thoảng Lại Trêu Ghẹo Tôi Bằng Tiếng Nga – Tập 6 (Bản Phổ Thông - Bản boxset giới hạn limited),1.0
274535703,Chàng Trai Chuyển Kiếp Và Cô Gái Thiên Tài - Tập 2,278110912,Sách - Chàng trai chuyển kiếp và cô gái thiên tài - Tập 1 (Nhã Nam HCM),1.0
274535703,Chàng Trai Chuyển Kiếp Và Cô Gái Thiên Tài - Tập 2,270253579,Chàng Trai Chuyển Kiếp Và Cô Gái Thiên Tài - Tập 1 - Tặng Kèm 1 Bookmark + 2 Postcard,1.0
274535703,Chàng Trai Chuyển Kiếp Và Cô Gái Thiên Tài - Tập 2,213741089,Kẻ Dị Biệt Tại Trường Học Phép Thuật 9 - Khách Phương Xa (I),1.0
273690800,Sách Thám Tử Đã Chết Tập 7 - Bản phổ thông + Tặng kèm Bookmark,273596549,Sách Nhật ký ấm áp - Con đường đi dạo,0.9997981139199117
273690800,Sách Thám Tử Đã Chết Tập 7 - Bản phổ thông + Tặng kèm Bookmark,74793319,Sách Infinite Dendrogram 01- Khởi Điểm Của Những Khả Năng,0.9997981139199117
273690800,Sách Thám Tử Đã Chết Tập 7 - Bản phổ thông + Tặng kèm Bookmark,276855851,Sách Spyroom – Lớp Học Điệp Viên 8: Sougen Sara,0.9991929444783064
273690800,Sách Thám Tử Đã Chết Tập 7 - Bản phổ thông + Tặng kèm Bookmark,252011896,Sách Chuyện Tình Hài Lãng Mạn Không Thể Chê Vào Đâu 1,0.9991929444783064
273690800,Sách Thám Tử Đã Chết Tập 7 - Bản phổ thông + Tặng kèm Bookmark,272967434,"Sách Diệt Slime Suốt 300 Năm, Tôi Levelmax Lúc Nào Chẳng Hay (Tập 13)",0.9973818238350571
273641084,Sách - Series Nhật ký ấm áp (Fujitani Toko) - Nhã Nam Official,276515250,Truyện Chào Mừng Đến Lớp Học Đề Cao Thực Lực - Chang Book,1.0
273641084,Sách - Series Nhật ký ấm áp (Fujitani Toko) - Nhã Nam Official,181782927,Trại Hoa Vàng,1.0
273641084,Sách - Series Nhật ký ấm áp (Fujitani Toko) - Nhã Nam Official,275270282,Marcovaldo hay các mùa trong thành phố - Bản Quyền,1.0
273641084,Sách - Series Nhật ký ấm áp (Fujitani Toko) - Nhã Nam Official,275728076,Nhà sư và khu vườn - Bản Quyền,1.0
273641084,Sách - Series Nhật ký ấm áp (Fujitani Toko) - Nhã Nam Official,275151563,Học Sinh Chúng Mình 2000 Hồi Ấy,1.0
271798587,Boxset Grimgar - Ảo Ảnh Và Tro Tàn - Tập 14+ Và Tập 14++ (Bộ 2 Cuốn) - Tặng Kèm 2 Thẻ Nhân Vật + 1 Mini Clearfile,277976716,Sách - Về Chuyện Tôi Chuyển Sinh Thành Slime - Tập 6 - Tặng Kèm Bookmark + Postcard,0.9975827351688692
271798587,Boxset Grimgar - Ảo Ảnh Và Tro Tàn - Tập 14+ Và Tập 14++ (Bộ 2 Cuốn) - Tặng Kèm 2 Thẻ Nhân Vật + 1 Mini Clearfile,278481249,Sách Tanya Chiến Ký 5 - Abyssus Abyssum Invocate,0.9959777072459769
271798587,Boxset Grimgar - Ảo Ảnh Và Tro Tàn - Tập 14+ Và Tập 14++ (Bộ 2 Cuốn) - Tặng Kèm 2 Thẻ Nhân Vật + 1 Mini Clearfile,263413010,"Phương Pháp ""Đào Tạo"" Nữ Chính Nhạt Nhòa - Tập 3 - Bản Giới Hạn - Tặng Kèm Gameplay Card + Standee Acrylic",0.9809836541590601
271798587,Boxset Grimgar - Ảo Ảnh Và Tro Tàn - Tập 14+ Và Tập 14++ (Bộ 2 Cuốn) - Tặng Kèm 2 Thẻ Nhân Vật + 1 Mini Clearfile,249237467,Combo Spyroom - Thám Tử Đã Chết Tập 6,0.9694613959189111
